ancestry_seed,mutation_seed,max_local_size,threshold,inflection_point,slope,mig_rate,anc_sizes,merge_time,anc_merge_time,anc_merge_size,anc_mig_rate,mutation_rate,recombination_rate,demo_id,coal_rep,sim_time
896355370,556170167,617.0,0.0942648,0.5,0.05,0.0017159043430760848,"[240893.0, 226609.0]",23000,[674386.0],[789408.0],8.352193178302339e-07,8e-08,1e-09,demo_984796921,0,561.7303504943848
1013985186,837430555,633.0,0.0942648,0.5,0.05,0.00259032571038109,"[233073.0, 233478.0]",23000,[749830.0],[917585.0],9.376833399028424e-07,8e-08,1e-09,demo_640626890,0,1303.4424185752869
290429682,748414064,1024.0,0.0942648,0.5,0.05,0.004432416465085886,"[289672.0, 160872.0]",23000,[530692.0],[796497.0],8.531119213926466e-07,8e-08,1e-09,demo_548935672,0,1473.5616416931152
218125997,13348399,634.0,0.0942648,0.5,0.05,0.004345574884512692,"[152276.0, 205329.0]",23000,[465857.0],[1084110.0],8.946553327381996e-07,8e-08,1e-09,demo_511808036,0,1422.6423428058624
695833916,128874887,1564.0,0.0942648,0.5,0.05,0.0040677198521031285,"[299167.0, 285262.0]",23000,[771463.0],[840312.0],9.347011945587843e-07,8e-08,1e-09,demo_791971722,0,1554.739846944809
956842389,413063593,961.0,0.0942648,0.5,0.05,0.0023017687209690436,"[174807.0, 150338.0]",23000,[622234.0],[1041912.0],9.773423872792177e-07,8e-08,1e-09,demo_868131767,0,1388.7323365211487
806535180,684681394,788.0,0.0942648,0.5,0.05,0.0038182352568212293,"[251252.0, 173241.0]",23000,[781619.0],[858091.0],9.936077910480834e-07,8e-08,1e-09,demo_888781747,0,1630.0592517852783
1030676780,462113870,1832.0,0.0942648,0.5,0.05,0.001169864271683478,"[297178.0, 196192.0]",23000,[720046.0],[880675.0],8.158164011456378e-07,8e-08,1e-09,demo_91765159,0,980.0679183006287
260592754,1019491468,1189.0,0.0942648,0.5,0.05,0.001370923117801689,"[267896.0, 176076.0]",23000,[541477.0],[877752.0],9.018102895681056e-07,8e-08,1e-09,demo_425557147,0,1506.824914932251
381006980,575149673,1124.0,0.0942648,0.5,0.05,0.0020132148608477483,"[153661.0, 236936.0]",23000,[778710.0],[1100939.0],9.26106503930337e-07,8e-08,1e-09,demo_772174706,0,1234.0728468894958
424603998,355835593,1563.0,0.0942648,0.5,0.05,0.004552886600584741,"[245232.0, 182916.0]",23000,[788761.0],[1059636.0],8.286428599416721e-07,8e-08,1e-09,demo_957652858,0,1095.815199136734
