ancestry_seed,mutation_seed,max_local_size,threshold,inflection_point,slope,mig_rate,anc_sizes,merge_time,anc_merge_time,anc_merge_size,anc_mig_rate,mutation_rate,recombination_rate,demo_id,coal_rep,sim_time
151857777,271622177,1941.0,0.0942648,0.5,0.05,0.0029135961025271305,"[254952.0, 275928.0]",23000,[525668.0],[1028394.0],7.224954007974948e-07,8e-08,1e-09,demo_352179618,0,363.6737380027771
151857777,271622177,1268.0,0.0942648,0.5,0.05,0.004726541626340908,"[265020.0, 222451.0]",23000,[442829.0],[726046.0],8.379413647080407e-07,8e-08,1e-09,demo_352179618,0,374.7267780303955
151857777,271622177,1392.0,0.0942648,0.5,0.05,0.00431278486279564,"[235227.0, 173244.0]",23000,[478383.0],[704124.0],8.009654129351617e-07,8e-08,1e-09,demo_352179618,0,385.8464674949646
151857777,271622177,1471.0,0.0942648,0.5,0.05,0.004099359253708055,"[212895.0, 289778.0]",23000,[514556.0],[1070296.0],7.140943434474523e-07,8e-08,1e-09,demo_352179618,0,394.4758930206299
722779913,214964494,625.0,0.0942648,0.5,0.05,0.0022203606266008374,"[287283.0, 201306.0]",23000,[740684.0],[1059025.0],9.80411539109645e-07,8e-08,1e-09,demo_11970424,0,175.29565334320068
151857777,271622177,1699.0,0.0942648,0.5,0.05,0.004427586301228673,"[183049.0, 252588.0]",23000,[514400.0],[931340.0],8.889213732444836e-07,8e-08,1e-09,demo_352179618,0,445.37222385406494
886138532,520925809,592.0,0.0942648,0.5,0.05,0.0017082518608394605,"[233265.0, 207279.0]",23000,[528890.0],[1164988.0],8.883296752595743e-07,8e-08,1e-09,demo_145731284,0,156.4884660243988
907422875,62316434,1636.0,0.0942648,0.5,0.05,0.0014028758760246647,"[294849.0, 242244.0]",23000,[715748.0],[1012930.0],9.679106430558788e-07,8e-08,1e-09,demo_304825714,0,200.27995109558105
1025281418,858860215,1385.0,0.0942648,0.5,0.05,0.001536784736062517,"[223891.0, 182092.0]",23000,[428423.0],[881010.0],9.741182796360504e-07,8e-08,1e-09,demo_450280214,0,159.74643063545227
724022573,531902172,1787.0,0.0942648,0.5,0.05,0.0006450194079694368,"[230645.0, 155856.0]",23000,[753656.0],[779450.0],7.814711136037378e-07,8e-08,1e-09,demo_267686033,0,128.8739993572235
84482496,382862631,1904.0,0.0942648,0.5,0.05,0.0036337987274213663,"[246392.0, 189498.0]",23000,[770166.0],[865687.0],9.195800321140585e-07,8e-08,1e-09,demo_161794998,0,366.61918210983276
760859630,827525225,1459.0,0.0942648,0.5,0.05,0.0025330399686238503,"[249728.0, 265236.0]",23000,[516130.0],[1174883.0],9.816663655275632e-07,8e-08,1e-09,demo_506127304,0,275.59182119369507
430797835,516502230,1407.0,0.0942648,0.5,0.05,0.0028712567395321313,"[244414.0, 219819.0]",23000,[673074.0],[747457.0],7.336053536300969e-07,8e-08,1e-09,demo_49226343,0,259.6539349555969
129762226,849167690,1791.0,0.0942648,0.5,0.05,0.00416548408918548,"[280489.0, 231881.0]",23000,[401549.0],[729961.0],7.660731773459867e-07,8e-08,1e-09,demo_34946773,0,442.20705366134644
443973176,692313657,778.0,0.0942648,0.5,0.05,0.004507101325495656,"[199152.0, 206548.0]",23000,[684849.0],[743603.0],9.787142891557631e-07,8e-08,1e-09,demo_901640299,0,227.4799463748932
903499114,364682371,1462.0,0.0942648,0.5,0.05,0.003810403994638939,"[296965.0, 216161.0]",23000,[446813.0],[1053203.0],7.948137996534382e-07,8e-08,1e-09,demo_348920548,0,360.97060990333557
795375964,413653273,1888.0,0.0942648,0.5,0.05,0.00023993975315686835,"[161249.0, 247748.0]",23000,[526695.0],[956997.0],8.250848266381101e-07,8e-08,1e-09,demo_354625050,0,116.89871072769165
661232553,76329396,1717.0,0.0942648,0.5,0.05,0.0017295378449435606,"[298781.0, 292296.0]",23000,[605491.0],[1198341.0],7.149813718506269e-07,8e-08,1e-09,demo_283397,0,218.24664545059204
504178367,119968741,1939.0,0.0942648,0.5,0.05,0.0016622469469540387,"[155024.0, 174777.0]",23000,[457296.0],[897928.0],8.883408739241264e-07,8e-08,1e-09,demo_936941405,0,212.31561732292175
708481812,222548333,1823.0,0.0942648,0.5,0.05,0.003102042411599228,"[232814.0, 210587.0]",23000,[782252.0],[1140685.0],7.063963478216082e-07,8e-08,1e-09,demo_73870465,0,334.34079694747925
259724639,449867584,1268.0,0.0942648,0.5,0.05,0.0025272417098374505,"[191011.0, 257000.0]",23000,[717573.0],[790135.0],7.440714249526477e-07,8e-08,1e-09,demo_20306532,0,217.09332275390625
461610117,1065504641,549.0,0.0942648,0.5,0.05,0.0005073031253441237,"[247447.0, 220700.0]",23000,[702347.0],[1126009.0],8.429786728020564e-07,8e-08,1e-09,demo_710160787,0,148.06824803352356
