ancestry_seed,mutation_seed,max_local_size,threshold,inflection_point,slope,mig_rate,anc_sizes,merge_time,anc_merge_time,anc_merge_size,anc_mig_rate,mutation_rate,recombination_rate,demo_id,coal_rep,sim_time
369317399,287571464,1732.0,,0.5,0.05,0.003928934299998605,1056716.0,23000,,,,8e-08,1e-09,demo_38171667,0,1376.7353234291077
81906212,704680224,1984.0,,0.5,0.05,0.003049911126181783,857697.0,23000,,,,8e-08,1e-09,demo_538388753,0,1411.5453987121582
374418966,40732533,1476.0,,0.5,0.05,0.004195111444666394,1190406.0,23000,,,,8e-08,1e-09,demo_22658109,0,1505.2094070911407
815728659,252915543,1339.0,,0.5,0.05,0.003910706138909072,838433.0,23000,,,,8e-08,1e-09,demo_406605277,0,1471.0927257537842
987274027,408626819,1904.0,,0.5,0.05,0.004494124571785552,827258.0,23000,,,,8e-08,1e-09,demo_987799501,0,817.8786990642548
984584406,272494884,1341.0,,0.5,0.05,0.002476856851648689,1040134.0,23000,,,,8e-08,1e-09,demo_618761948,0,789.820806980133
498557863,516866596,894.0,,0.5,0.05,0.0029973421698046565,884482.0,23000,,,,8e-08,1e-09,demo_874704712,0,857.6471638679504
267327065,428988682,767.0,,0.5,0.05,0.004229455073068078,1162377.0,23000,,,,8e-08,1e-09,demo_305949713,0,866.9148595333099
79153641,586317857,656.0,,0.5,0.05,0.0006522368901680067,828040.0,23000,,,,8e-08,1e-09,demo_194130249,0,929.7168793678284
938667480,1005428283,505.0,,0.5,0.05,0.0024206300826367156,1173767.0,23000,,,,8e-08,1e-09,demo_1073217005,0,919.8233895301819
576166944,1032827180,1841.0,,0.5,0.05,0.003032370358434555,814444.0,23000,,,,8e-08,1e-09,demo_117561444,0,1020.5406970977783
744380273,761339984,1706.0,,0.5,0.05,0.00012422154858196646,748531.0,23000,,,,8e-08,1e-09,demo_408654474,0,969.1649925708771
786589835,423650739,1538.0,,0.5,0.05,0.0015719397696733314,773738.0,23000,,,,8e-08,1e-09,demo_179184970,0,760.353285074234
41358142,536365086,1308.0,,0.5,0.05,0.003995732730562666,1104498.0,23000,,,,8e-08,1e-09,demo_1052903949,0,925.5561833381653
985558519,54937126,607.0,,0.5,0.05,0.0016023053142490337,890242.0,23000,,,,8e-08,1e-09,demo_1067205273,0,1107.0547847747803
577149652,1050814074,1150.0,,0.5,0.05,0.0023469561252123026,960359.0,23000,,,,8e-08,1e-09,demo_837180441,0,1400.6079497337341
223340173,171587099,543.0,,0.5,0.05,0.0022557017186676962,1151594.0,23000,,,,8e-08,1e-09,demo_116760109,0,1465.0728769302368
161533809,664877455,1314.0,,0.5,0.05,0.0006753071719827165,1161413.0,23000,,,,8e-08,1e-09,demo_456376554,0,706.5673973560333
1051610563,362250883,679.0,,0.5,0.05,0.004678336606605874,705053.0,23000,,,,8e-08,1e-09,demo_320091808,0,1452.0233340263367
671400217,12541950,760.0,,0.5,0.05,0.002764120789817976,816693.0,23000,,,,8e-08,1e-09,demo_148166614,0,1232.055319070816
541748421,711040041,948.0,,0.5,0.05,0.0014800172173391015,948887.0,23000,,,,8e-08,1e-09,demo_767058781,0,814.6017756462097
824697796,632891372,1780.0,,0.5,0.05,0.004360981454978789,751062.0,23000,,,,8e-08,1e-09,demo_275212384,0,1661.7884685993195
556791795,317444497,1361.0,,0.5,0.05,0.0017300992698468416,1013634.0,23000,,,,8e-08,1e-09,demo_973857301,0,1326.2990996837616
328354,753645074,726.0,,0.5,0.05,0.0048667282629251485,815459.0,23000,,,,8e-08,1e-09,demo_567712295,0,1307.8346948623657
216610218,617364088,1972.0,,0.5,0.05,0.004311388209182718,793204.0,23000,,,,8e-08,1e-09,demo_403792283,0,907.6087770462036
401712735,85683913,1326.0,,0.5,0.05,0.0024886191801016325,1174059.0,23000,,,,8e-08,1e-09,demo_379837323,0,1564.0425899028778
544322988,995314310,843.0,,0.5,0.05,0.0025523011938140853,796431.0,23000,,,,8e-08,1e-09,demo_229034212,0,821.9063951969147
407068157,615814067,1161.0,,0.5,0.05,0.0006361394154695715,1134619.0,23000,,,,8e-08,1e-09,demo_529734400,0,587.4917941093445
459464789,306054685,1325.0,,0.5,0.05,0.0011061740338134162,1033328.0,23000,,,,8e-08,1e-09,demo_726280101,0,1591.0688664913177
426102373,354234860,1500.0,,0.5,0.05,0.0027379791272829964,1043771.0,23000,,,,8e-08,1e-09,demo_182112777,0,1607.021327972412
608025882,388537994,1797.0,,0.5,0.05,0.003615067314278297,930333.0,23000,,,,8e-08,1e-09,demo_145796662,0,1425.9805052280426
884715936,126472751,513.0,,0.5,0.05,0.003333245234903905,859157.0,23000,,,,8e-08,1e-09,demo_428762290,0,1556.150773525238
531521286,254048219,1402.0,,0.5,0.05,0.0038481999803035467,929614.0,23000,,,,8e-08,1e-09,demo_1006640623,0,1375.9243128299713
573539215,33460486,905.0,,0.5,0.05,0.0012443616879677032,740768.0,23000,,,,8e-08,1e-09,demo_149882980,0,762.3361954689026
131158347,678527277,1929.0,,0.5,0.05,0.001390843316060852,1145579.0,23000,,,,8e-08,1e-09,demo_304493285,0,1540.315462589264
348413997,237882041,1483.0,,0.5,0.05,0.0038415449908215183,758446.0,23000,,,,8e-08,1e-09,demo_214043479,0,1475.9813141822815
269079534,415684138,1968.0,,0.5,0.05,0.0033372663465245918,1102720.0,23000,,,,8e-08,1e-09,demo_707855627,0,1483.9843866825104
344448628,1015273351,1847.0,,0.5,0.05,0.0014878077072170812,1071082.0,23000,,,,8e-08,1e-09,demo_840077886,0,1501.775827407837
391572894,63829998,1542.0,,0.5,0.05,0.004801033174713156,1023753.0,23000,,,,8e-08,1e-09,demo_206072880,0,1396.5911858081818
166795559,986115905,1458.0,,0.5,0.05,0.0041814918489692845,943612.0,23000,,,,8e-08,1e-09,demo_1061183401,0,1549.7641353607178
57080081,1057856466,1383.0,,0.5,0.05,0.0022757582525836178,866580.0,23000,,,,8e-08,1e-09,demo_888179071,0,827.5089018344879
232497622,886788714,1443.0,,0.5,0.05,0.0034755880334347974,779134.0,23000,,,,8e-08,1e-09,demo_702764339,0,1370.7825798988342
718890891,557660198,1541.0,,0.5,0.05,0.002832575986939095,1071226.0,23000,,,,8e-08,1e-09,demo_1039285287,0,1341.652722120285
828332588,973876647,1679.0,,0.5,0.05,0.0006316658668674524,873445.0,23000,,,,8e-08,1e-09,demo_1053890012,0,1397.9471595287323
409512981,317907571,545.0,,0.5,0.05,0.0015416440752377076,958920.0,23000,,,,8e-08,1e-09,demo_471933691,0,1371.3169417381287
754942832,652248308,602.0,,0.5,0.05,0.0009544811502019885,918301.0,23000,,,,8e-08,1e-09,demo_775052975,0,861.8363084793091
960877491,23120699,1876.0,,0.5,0.05,0.0038789138576626305,882448.0,23000,,,,8e-08,1e-09,demo_963545111,0,1587.8821384906769
938375934,491488729,1752.0,,0.5,0.05,0.0025455711212039067,1005278.0,23000,,,,8e-08,1e-09,demo_127565474,0,1504.360063791275
240828315,236071452,1435.0,,0.5,0.05,0.00479062808015524,814997.0,23000,,,,8e-08,1e-09,demo_103572494,0,834.8694829940796
1009568469,1027680918,542.0,,0.5,0.05,0.0012402550479870618,823127.0,23000,,,,8e-08,1e-09,demo_417716832,0,1299.1165990829468
823030588,525757206,1784.0,,0.5,0.05,0.0005903366652335038,735423.0,23000,,,,8e-08,1e-09,demo_1057440117,0,765.7287435531616
638480932,475807239,862.0,,0.5,0.05,0.003980507262308028,822578.0,23000,,,,8e-08,1e-09,demo_45589342,0,1384.0004830360413
998500295,462635889,1720.0,,0.5,0.05,0.0005555385004743175,819046.0,23000,,,,8e-08,1e-09,demo_737200061,0,722.832373380661
849309359,610408800,900.0,,0.5,0.05,0.0011104891163615856,1103690.0,23000,,,,8e-08,1e-09,demo_678552027,0,1574.7784445285797
868771028,870671327,1319.0,,0.5,0.05,0.00139978545279637,1015327.0,23000,,,,8e-08,1e-09,demo_874233471,0,1394.2716562747955
75933435,986833017,1298.0,,0.5,0.05,0.002771477417172471,1095578.0,23000,,,,8e-08,1e-09,demo_27222359,0,1594.0493667125702
439972576,386320144,812.0,,0.5,0.05,0.0029614749024368917,1041627.0,23000,,,,8e-08,1e-09,demo_768591155,0,1525.1037542819977
586868726,532861031,829.0,,0.5,0.05,0.0021614557178924396,1069336.0,23000,,,,8e-08,1e-09,demo_460878690,0,743.6481559276581
946456383,828421240,1461.0,,0.5,0.05,0.00014703520855369854,820171.0,23000,,,,8e-08,1e-09,demo_446821463,0,1303.337788105011
128936510,585886038,1337.0,,0.5,0.05,0.0001631619126202271,965827.0,23000,,,,8e-08,1e-09,demo_782868320,0,1339.5515413284302
376462551,450011199,813.0,,0.5,0.05,0.0034797914182916403,779301.0,23000,,,,8e-08,1e-09,demo_26659546,0,493.9410820007324
1039927861,840345234,1513.0,,0.5,0.05,0.0030242910229735204,872305.0,23000,,,,8e-08,1e-09,demo_978465839,0,1394.2073798179626
220544891,433649804,1353.0,,0.5,0.05,0.002293825671133641,743627.0,23000,,,,8e-08,1e-09,demo_62439149,0,1245.8347759246826
81740134,749075366,1161.0,,0.5,0.05,0.002551015312203138,919652.0,23000,,,,8e-08,1e-09,demo_427606666,0,1261.447170972824
1049496993,430891324,1291.0,,0.5,0.05,0.004264457128228523,1134005.0,23000,,,,8e-08,1e-09,demo_61021245,0,1430.7574694156647
785837610,510146875,636.0,,0.5,0.05,0.0013710131982639325,959902.0,23000,,,,8e-08,1e-09,demo_841408131,0,1075.122545003891
495991675,383425794,899.0,,0.5,0.05,0.0024412991691975298,777159.0,23000,,,,8e-08,1e-09,demo_403517487,0,989.7642955780029
748363078,1060325550,1749.0,,0.5,0.05,0.003869890774647919,1082300.0,23000,,,,8e-08,1e-09,demo_399908550,0,1017.8712565898895
58325703,226421120,1579.0,,0.5,0.05,0.00386760994212187,1129608.0,23000,,,,8e-08,1e-09,demo_832079230,0,1153.2192957401276
49337030,308700781,1727.0,,0.5,0.05,0.0014814453509695738,833956.0,23000,,,,8e-08,1e-09,demo_530121885,0,637.5697207450867
744940342,560595074,1609.0,,0.5,0.05,0.0017311400991061692,893494.0,23000,,,,8e-08,1e-09,demo_740986902,0,674.7729256153107
653311514,416509183,1005.0,,0.5,0.05,0.003447060921330288,712109.0,23000,,,,8e-08,1e-09,demo_248376981,0,815.3918812274933
402756280,194019490,829.0,,0.5,0.05,0.002112356666218545,856586.0,23000,,,,8e-08,1e-09,demo_456186532,0,413.3460855484009
903783613,988574626,1800.0,,0.5,0.05,0.0033417477270737757,834052.0,23000,,,,8e-08,1e-09,demo_575022245,0,611.228835105896
1068003342,592904592,1927.0,,0.5,0.05,0.0041669007364971,199207.0,23000,,,,8e-08,1e-09,demo_718530458,0,989.9599401950836
398325273,416964443,770.0,,0.5,0.05,0.0019677367217149017,165070.0,23000,,,,8e-08,1e-09,demo_370156986,0,18.59451985359192
744280696,242091754,656.0,,0.5,0.05,0.003814685270579786,297263.0,23000,,,,8e-08,1e-09,demo_417572255,0,22.035324335098267
